08f59fa4-6d6c-4cdb-bd06-2ca01c581f68,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN LEBONG,-3.24278,102.3349,false  
7ed15cf5-dfe8-47af-bec1-ddc6236c5db6,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN KEPAHIANG,-3.60194,102.56424,false  
ee7a3846-3b94-4895-baf6-49ea7b068454,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN BENGKULU TENGAH,-3.20679,102.12616,false  
75ae6b52-5c4a-4ff7-b92e-b58d989d8da6,9ef02ada-7ec4-40c0-8455-498dbed049fe,KOTA BENGKULU,-3.81667,102.31667,false  
598b20d6-0c38-414b-8f27-b74b8940a187,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN LAMPUNG BARAT,-5.14904,104.19309,false  
9586a2eb-7182-4e78-b638-03c0c83fc3c7,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN TANGGAMUS,-5.38508,104.62349,false  
d6e84b08-7ea1-4874-a237-a006e600169f,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN LAMPUNG SELATAN,-5.4531,104.9877,false  
dadcf5b8-c5a7-40a6-8706-b652c3cdc1ac,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN LAMPUNG TIMUR,-5.10273,105.68003,false  
0b6e81cd-e4f0-4a1c-bf0b-0431436e3de4,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN LAMPUNG TENGAH,-4.86667,105.26667,false  
c75bf06d-c510-4997-9df9-9efad7b5eae4,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN LAMPUNG UTARA,-4.81667,104.8,false  
d6c35fb4-aabe-4b33-9c11-0d0c6cfa4e62,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN WAY KANAN,-4.44705,104.52753,false  
e32543dc-a302-4181-9c09-e466f186ce0b,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN TULANGBAWANG,-4.20604,105.57999,false  
ef74afd0-71e4-49ae-b1b8-90ef05259772,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN PESAWARAN,-5.4298,105.17899,false  
28bc3650-cc49-46f0-b666-9e07e6ee43a0,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN PRINGSEWU,-5.42211,104.93454,false  
57eec14d-1e0d-49ab-9740-86906d889f8f,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN MESUJI,-4.0439,105.4013,false  
d1e497cd-1bce-4995-9f32-512ed14650c1,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN TULANG BAWANG BARAT,-4.43975,105.0444,false  
7f353eb2-628a-40ea-9530-50c4557aa810,626b1106-d5be-48ba-8a12-a6313ec4636f,KABUPATEN PESISIR BARAT,-5.19323,103.93976,false  
3ab65324-f37e-4cea-90af-6401a88a7e1f,626b1106-d5be-48ba-8a12-a6313ec4636f,KOTA BANDAR LAMPUNG,-5.41667,105.25,false  
09295c7a-052b-4af5-8248-a24e14dc8e0b,626b1106-d5be-48ba-8a12-a6313ec4636f,KOTA METRO,-5.11856,105.29949,false  
dd599504-9739-4abc-ac35-89870162166e,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BANGKA,-1.91667,105.93333,false  
20ddd5ba-a764-460f-b7a4-02b9eb987705,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BELITUNG,-2.86667,107.7,false  
95330cbf-dce8-4b41-ac76-cb3b26ed0c45,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BANGKA BARAT,-1.95839,105.53741,false  
bb50075e-770b-4ef4-ad2c-791f1ba9b7c5,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BANGKA TENGAH,-2.33989,106.1142,false  
3153289f-b729-4f2e-9387-97207d1fa667,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BANGKA SELATAN,-2.66803,106.01257,false  
a021be88-03a6-4050-99f3-1d904ec389e4,d926551c-34f1-4cb6-a764-c00af5bafd4e,KABUPATEN BELITUNG TIMUR,-2.9627,108.15216,false  
3dcde11e-7665-4bd7-919a-831dadc49c3a,d926551c-34f1-4cb6-a764-c00af5bafd4e,KOTA PANGKAL PINANG,-2.13333,106.13333,false  
d338eae7-471c-4fcd-a072-7113611698ba,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KABUPATEN KARIMUN,0.80764,103.41911,false  
9728ea63-46b0-41dd-8258-3194169a8321,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KABUPATEN BINTAN,0.95,104.61944,false  
bf1dfc28-2204-4fdf-8dec-11e5965df854,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KABUPATEN NATUNA,4.71417,107.97639,false  
040f94fe-e5d8-4a1f-ad1d-d52f39a8dbb0,0ba1aaf2-c7d4-47bf-b8fb-123b56e5e2ae,KABUPATEN LINGGA,0.2,104.61667,false  
